1236567	0	20	42	
1236567	1	25	57	
1236567	2	13	31	
1236567	3	0	0	
1236567	4	1	1	
1236567	5	14	34	
1236567	6	23	51	
1236567	7	7	16	
1236567	8	8	17	
1236567	9	5	9	
1236567	10	6	14	
1236567	11	15	35	
1236567	12	19	41	
1237567	0	18	40	
1237567	1	19	41	
1237567	2	14	34	
1237567	3	8	17	
1237567	4	21	45	
1237567	5	7	16	
1237567	6	5	9	
1237567	7	24	54	
1237567	8	9	25	
1237567	9	1	1	
1237567	10	12	30	
1237567	11	13	31	
1237567	12	4	8	
1238567	0	7	16	
1238567	1	22	50	
1238567	2	1	1	
1238567	3	13	31	
1238567	4	15	35	
1238567	5	0	0	
1238567	6	12	30	
1238567	7	9	25	
1238567	8	21	45	
1238567	9	11	27	
1238567	10	20	42	
1238567	11	8	17	
1238567	12	14	34	
1239567	0	24	54	
1239567	1	16	36	
1239567	2	18	40	
1239567	3	6	14	
1239567	4	3	5	
1239567	5	19	41	
1239567	6	25	57	
1239567	7	5	9	
1239567	8	13	31	
1239567	9	2	2	
1239567	10	17	39	
1239567	11	21	45	
1239567	12	7	16	
1240567	0	23	51	
1240567	1	3	5	
1240567	2	0	0	
1240567	3	14	34	
1240567	4	1	1	
1240567	5	7	16	
1240567	6	18	40	
1240567	7	13	31	
1240567	8	21	45	
1240567	9	9	25	
1240567	10	17	39	
1240567	11	16	36	
1240567	12	22	50	
1241567	0	13	31	
1241567	1	24	54	
1241567	2	14	34	
1241567	3	17	39	
1241567	4	25	57	
1241567	5	1	1	
1241567	6	21	45	
1241567	7	22	50	
1241567	8	9	25	
1241567	9	7	16	
1241567	10	2	2	
1241567	11	11	27	
1241567	12	0	0	
1242567	0	23	51	
1242567	1	8	17	
1242567	2	7	16	
1242567	3	16	36	
1242567	4	20	42	
1242567	5	2	2	
1242567	6	4	8	
1242567	7	12	30	
1242567	8	13	31	
1242567	9	10	26	
1242567	10	21	45	
1242567	11	6	14	
1242567	12	0	0	
1243567	0	20	42	
1243567	1	18	40	
1243567	2	6	14	
1243567	3	7	16	
1243567	4	16	36	
1243567	5	22	50	
1243567	6	24	54	
1243567	7	4	8	
1243567	8	3	5	
1243567	9	23	51	
1243567	10	10	26	
1243567	11	21	45	
1243567	12	13	31	
1244567	0	20	42	
1244567	1	24	54	
1244567	2	16	36	
1244567	3	22	50	
1244567	4	9	25	
1244567	5	6	14	
1244567	6	11	27	
1244567	7	15	35	
1244567	8	13	31	
1244567	9	2	2	
1244567	10	14	34	
1244567	11	25	57	
1244567	12	3	5	
1245567	0	20	42	
1245567	1	2	2	
1245567	2	11	27	
1245567	3	13	31	
1245567	4	18	40	
1245567	5	25	57	
1245567	6	3	5	
1245567	7	7	16	
1245567	8	5	9	
1245567	9	22	50	
1245567	10	9	25	
1245567	11	24	54	
1245567	12	19	41	
